epoch,train_loss,sanval_nse,lr,grad_norm,elapsed_s
0,0.6283751003947584,0.4681680978963677,5e-05,2.717316,710.3
1,0.5353348721112046,0.5208589515593121,0.0001,2.466550,710.3
2,0.5197027604659017,0.5241950235727414,9.983093240383015e-05,2.376364,710.5
3,0.5097727506023435,0.5259743662670726,9.932488451843476e-05,2.228697,710.6
4,0.49856600432365816,0.534568002748179,9.848531316399687e-05,2.149549,710.7
5,0.4913828021833647,0.5504807396558477,9.73179534641814e-05,2.106805,711.0
6,0.4823361559718476,0.5340626538789519,9.583077966942534e-05,2.134154,710.9
7,0.46979866045104024,0.5469341229361977,9.403395068472121e-05,2.115126,711.1
8,0.4577522336689592,0.5771992223567988,9.193974067399516e-05,2.132835,711.0
9,0.4474977890102605,0.5659879938133049,8.956245521512149e-05,2.147153,710.6
10,0.4354041838275112,0.5797133267913168,8.691833357832002e-05,2.234871,711.1
11,0.4233548993560985,0.5899248226931584,8.40254377954742e-05,2.309747,711.2
12,0.4098348789625755,0.5476545558789924,8.090352927813856e-05,2.296217,711.0
13,0.39384890716608784,0.5902430932528759,7.757393382706015e-05,2.431424,710.9
14,0.38350689221965933,0.6023650714251294,7.405939595533516e-05,2.453033,711.1
15,0.3728584502171752,0.5885456142536455,7.0383923520322e-05,2.485355,710.8
16,0.35908749924251165,0.612881952755848,6.657262372563184e-05,2.540625,710.8
17,0.3482569667374443,0.5471296865609063,6.265153161346956e-05,2.543574,711.0
18,0.33617751614099717,0.5770632143406413,5.864743221889634e-05,2.599619,711.1
19,0.3216831787539214,0.577427825848982,5.458767760088046e-05,2.469316,711.6
20,0.3085344729214777,0.582519120188352,5.05e-05,2.544079,711.2
21,0.29716467801929414,0.6030863165002116,4.6412322399119556e-05,2.503165,711.2
22,0.2861916065452561,0.6054674794773909,4.2352567781103665e-05,2.549093,710.9
23,0.2760647296113107,0.6074577088846198,3.834846838653045e-05,2.536960,711.2
24,0.26514001274396093,0.6222651664518061,3.442737627436817e-05,2.528744,711.2
25,0.25449207786234956,0.593017534998272,3.0616076479678025e-05,2.486398,711.1
26,0.2460321291902276,0.5745846421623344,2.6940604044664862e-05,2.463049,711.1
27,0.23670159385137254,0.5612031348063844,2.3426066172939882e-05,2.436380,710.9
28,0.23151985159921817,0.6249989491458857,2.0096470721861445e-05,2.402349,711.1
29,0.22314596377729606,0.5812668129256275,1.697456220452583e-05,2.349453,711.3
30,0.2183358814066605,0.5765888083718058,1.4081666421679987e-05,2.278264,711.5
31,0.21324682107830892,0.5878874518032127,1.1437544784878524e-05,2.278563,711.3
32,0.20883924032449766,0.6081240935121294,9.060259326004838e-06,2.182613,711.3
33,0.20433532386792105,0.6007158044069654,6.966049315278797e-06,2.119987,711.4
34,0.20255146227894852,0.5831969261656833,5.169220330574654e-06,2.132785,711.5
35,0.19943729600560633,0.5743539344404023,3.6820465358185853e-06,2.150021,711.6
36,0.197379776143202,0.5777158123533763,2.5146868360031462e-06,2.146584,711.4
37,0.19653292279143922,0.5652344971211558,1.675115481565245e-06,2.056414,711.6
