epoch,train_loss,sanval_nse,lr,grad_norm,elapsed_s
0,0.5984092585528107,0.48356587638541304,5e-05,3.850233,1315.3
1,0.5350963839146075,0.5291361964684532,0.0001,3.543340,1316.7
2,0.5310824205064407,0.519813126957819,9.983093240383015e-05,3.372892,1317.1
3,0.52523297284144,0.4995842330894764,9.932488451843476e-05,3.050525,1317.6
4,0.520588491857745,0.5292887003386288,9.848531316399687e-05,2.800594,1317.2
5,0.5165213542805616,0.5244124449861087,9.73179534641814e-05,2.556538,1317.8
6,0.5133089867025622,0.48535524298718,9.583077966942534e-05,2.391011,1318.4
7,0.5099941538262877,0.5133731737730478,9.403395068472121e-05,2.259627,1318.4
8,0.5079744598878115,0.450232912417986,9.193974067399516e-05,2.207896,1319.1
9,0.5076749219177592,0.5222718740116037,8.956245521512149e-05,1.995103,1318.4
10,0.505206631756775,0.523792154397124,8.691833357832002e-05,2.078193,1321.7
11,0.5041925701774783,0.5268665907244745,8.40254377954742e-05,1.991448,1332.5
12,0.5023888034475159,0.5419244982648588,8.090352927813856e-05,1.767209,1340.0
13,0.4985701946884014,0.5381907792593723,7.757393382706015e-05,1.782385,1331.8
14,0.49637647343955715,0.5220439841202668,7.405939595533516e-05,1.797401,1343.5
15,0.49661242564371716,0.5279492018237522,7.0383923520322e-05,1.999231,1341.6
16,0.4947113082596204,0.5302194345508644,6.657262372563184e-05,2.107975,1339.4
17,0.4946340106890531,0.5471971958203561,6.265153161346956e-05,1.904686,1341.8
18,0.48791614619467377,0.5431523034486501,5.864743221889634e-05,1.869481,1320.2
19,0.48649346775508884,0.5220458834258102,5.458767760088046e-05,1.728778,1318.4
20,0.48425532249649017,0.5624276968501918,5.05e-05,1.872579,1317.6
21,0.4826311364638223,0.5340499646638495,4.6412322399119556e-05,1.937724,1316.6
22,0.4829828570235063,0.555480130573416,4.2352567781103665e-05,2.029249,1316.5
23,0.482124042650858,0.541106580795228,3.834846838653045e-05,1.926453,1317.0
24,0.47715180426475534,0.5293357979168278,3.442737627436817e-05,1.866767,1316.6
25,0.4752243959629946,0.5448775050149426,3.0616076479678025e-05,1.828378,1316.1
26,0.47379655060335685,0.5514886001553361,2.6940604044664862e-05,1.822530,1316.2
27,0.47292863020623804,0.5259872382370849,2.3426066172939882e-05,1.952181,1316.3
28,0.4712049793102745,0.5306619058594833,2.0096470721861445e-05,1.891471,1316.9
29,0.46820043411661516,0.5264151724524225,1.697456220452583e-05,1.928432,1316.6
30,0.4656283873774062,0.5606311460653037,1.4081666421679987e-05,2.074803,1317.0
31,0.4653725776186273,0.5535212468952873,1.1437544784878524e-05,1.931663,1316.6
32,0.4623933438389785,0.5460821133845323,9.060259326004838e-06,1.982108,1317.0
33,0.46292100753421866,0.5474142429810764,6.966049315278797e-06,1.974892,1316.9
34,0.4602334110424639,0.5613753159098676,5.169220330574654e-06,2.084149,1316.5
35,0.4601439567956825,0.5571619611240703,3.6820465358185853e-06,2.479971,1316.4
36,0.4584048269111253,0.5250418175697329,2.5146868360031462e-06,2.292773,1316.2
37,0.4580716086909358,0.5502272394433261,1.675115481565245e-06,2.058997,1316.2
38,0.456754878103347,0.5636432612485417,1.1690675961698423e-06,2.215507,1316.1
39,0.45663306088688854,0.555119754260295,1e-06,2.417450,1315.9
