epoch,train_loss,sanval_nse,lr,grad_norm,elapsed_s
0,0.06349580944335792,0.48753020655696766,5e-05,0.581024,1022.1
1,0.045291163092476446,0.49387926576051877,0.0001,0.532830,1023.4
2,0.0432556705197947,0.5113844396874634,9.983093240383015e-05,0.448369,1020.6
3,0.04200793292570455,0.5179846497427483,9.932488451843476e-05,0.417885,1011.8
4,0.0410681361683948,0.5500681124779816,9.848531316399687e-05,0.390730,1023.5
5,0.04035761801996811,0.5578257508597075,9.73179534641814e-05,0.359557,1028.9
6,0.03986246301185989,0.5296993132844376,9.583077966942534e-05,0.341680,1047.2
7,0.03928492608808905,0.5591590018138691,9.403395068472121e-05,0.331610,1030.7
8,0.03876588379236612,0.5774952905221472,9.193974067399516e-05,0.303727,1071.4
9,0.03825342785175106,0.5471366156293982,8.956245521512149e-05,0.294299,1026.7
10,0.037795556725734446,0.5974095291099799,8.691833357832002e-05,0.280981,1038.7
11,0.03726136696655831,0.5692479941500654,8.40254377954742e-05,0.283339,1012.5
12,0.036750819971395676,0.5763414332434333,8.090352927813856e-05,0.269984,1031.2
13,0.03618610446625825,0.6424929994774402,7.757393382706014e-05,0.270557,1018.2
14,0.0356269048125212,0.6039977738880709,7.405939595533516e-05,0.264774,1050.6
15,0.03516845540820778,0.6413230610269108,7.0383923520322e-05,0.261951,1093.6
16,0.034531414418033625,0.5975113163212797,6.657262372563184e-05,0.266470,1063.5
17,0.03394432168018266,0.5946899134750014,6.265153161346956e-05,0.249626,1069.7
18,0.03332434614101516,0.6378205913465351,5.864743221889634e-05,0.250259,1080.6
19,0.03274157636400913,0.612152046264266,5.458767760088046e-05,0.245099,1102.9
20,0.03220601866926012,0.6030728503450402,5.05e-05,0.248280,1032.3
21,0.031651580731501504,0.6369550099257044,4.6412322399119556e-05,0.244242,1126.2
22,0.03104142648160709,0.6336000963784991,4.2352567781103665e-05,0.236941,1138.1
23,0.030600152807104923,0.6129238764462687,3.834846838653045e-05,0.239702,1129.5
24,0.029872255269310047,0.611191733664914,3.442737627436817e-05,0.229068,1143.7
25,0.029476091780665396,0.6064651127664709,3.0616076479678025e-05,0.230239,1137.3
26,0.02904444594869927,0.655185586088376,2.6940604044664862e-05,0.227977,1149.3
27,0.02847291080534699,0.6574628920910093,2.3426066172939882e-05,0.225277,1132.9
28,0.028122749098147604,0.6516680760287153,2.0096470721861445e-05,0.226056,1146.3
29,0.027733035694860825,0.6565297045707221,1.6974562204525823e-05,0.220105,1131.1
30,0.02733006808690027,0.649694744774602,1.4081666421679987e-05,0.218801,1146.1
31,0.027057225682839085,0.66872720149321,1.1437544784878524e-05,0.218466,1130.1
32,0.026801309568215307,0.6589840423326222,9.060259326004838e-06,0.214450,1151.1
33,0.026556304472730826,0.6578520014906948,6.966049315278797e-06,0.213058,1131.2
34,0.026328831336842547,0.6679670966240004,5.169220330574654e-06,0.212326,1148.7
35,0.026226542353621533,0.6632333661892056,3.6820465358185853e-06,0.211181,1138.3
36,0.026038052955927097,0.6689599479331934,2.5146868360031462e-06,0.207499,1131.9
37,0.025965647828812406,0.6691779008943364,1.675115481565245e-06,0.206016,1119.1
38,0.025854669140108973,0.664401234159546,1.1690675961698423e-06,0.206131,1144.7
39,0.025874783943860235,0.6664351510550897,1e-06,0.204414,1124.2
