epoch,train_loss,sanval_nse,lr,grad_norm,elapsed_s
0,0.5915618010852864,0.470374262722287,0.00025,2.871447,581.6
1,0.5518357422338271,0.4736922674384124,0.0005,2.520032,580.8
2,0.5495691884771915,0.5075431103671206,0.0004991478310051641,2.054403,580.5
3,0.5379631987269227,0.4992484593337966,0.0004965971451989792,1.314214,579.9
4,0.5324308356574681,0.5150159226922721,0.0004923653663518629,1.073046,579.6
5,0.5262594486323057,0.512844762943476,0.00048648140180430834,0.893479,579.3
6,0.5244226378351109,0.5081321614447374,0.00047898544500043686,0.872899,579.1
7,0.5192012847287886,0.4957280999838719,0.00046992870092601904,0.784297,579.0
8,0.5182774254370714,0.5134735059245447,0.0004593730363265009,0.774244,578.6
9,0.515560640900956,0.5140634287894988,0.0004473905570944002,0.751050,578.0
10,0.5110836871535721,0.5275501121879451,0.0004340631157129464,0.673216,578.0
11,0.5104726429747654,0.5132546777261568,0.00041948175212062243,0.678269,578.2
12,0.5077123272150325,0.5086906402238932,0.00040374607181607215,0.618918,578.5
13,0.5074783171709193,0.5445222368653857,0.0003869635654515456,0.623775,578.1
14,0.5040605131962256,0.4965681760520605,0.00036924887456274994,0.644305,577.8
15,0.50407644552268,0.5551562118213003,0.0003507230084509159,0.619778,577.8
16,0.4997870059248786,0.5498272574439966,0.0003315125175665686,0.620328,577.5
17,0.49974273763916427,0.5397115211975432,0.0003117486290416294,0.603873,577.7
18,0.4970207863343059,0.5423210060700975,0.0002915663502750431,0.637000,577.7
19,0.49434163520763735,0.5300182929294543,0.000271103546695347,0.770871,577.5
20,0.4951830615243916,0.5463582742680719,0.0002505,0.665802,577.1
21,0.4927337427700625,0.5516031138678124,0.00022989645330465311,0.792478,577.3
22,0.49338128505396767,0.5445725562105228,0.00020943364972495686,0.660262,577.1
23,0.4910305179826192,0.5357547996200396,0.00018925137095837064,0.727577,577.3
24,0.4877412453773193,0.5409887308321235,0.00016948748243343149,0.669244,577.0
25,0.48826495934338565,0.555285157467525,0.00015027699154908418,0.729508,577.1
26,0.4876852468847418,0.5542853646201915,0.00013175112543725015,0.680952,577.2
27,0.48441693665112606,0.5596852911831451,0.00011403643454845454,0.705807,577.0
28,0.4855789354373908,0.5586386732798914,9.725392818392788e-05,0.766197,577.3
29,0.48433021932276166,0.5451687794939714,8.151824787937766e-05,0.728078,577.2
30,0.48217891607936947,0.5555201742037619,6.693688428705368e-05,0.675131,576.9
31,0.4815923007228592,0.5560528330834793,5.360944290559983e-05,0.697052,577.2
32,0.4809616326895427,0.5663146643971274,4.162696367349913e-05,0.817764,577.3
33,0.4804260184859866,0.5592562681275125,3.107129907398101e-05,0.691059,577.3
34,0.47876533921306746,0.5602010615330835,2.2014554999563152e-05,0.672387,577.1
35,0.4783279509292934,0.5568470409164132,1.4518598195691658e-05,0.726658,577.1
36,0.4782416185075105,0.562153746560585,8.63463364813707e-06,0.725668,576.9
37,0.47813817724743374,0.5588233709346158,4.402854801020781e-06,0.908174,576.8
38,0.4771560498577538,0.5586986911964931,1.8521689948358733e-06,0.684237,577.0
39,0.4774475074369186,0.5593811179194723,1e-06,0.789252,577.0
